imdb_title_id,weighted_average_vote,total_votes,mean_vote,median_vote,males_allages_avg_vote,females_allages_avg_vote,top1000_voters_rating
tt0030888,6.4,434,6.6,7,6.2,6.5,6.6
tt0030899,6.8,117,6.9,7,6.8,7,4.8
tt0030910,6.1,218,6.2,6,6,6.3,5.7
tt0030925,6.3,176,6.3,6,6.2,6.5,6.1
tt0030933,6.8,220,7.1,7,6.7,7.3,6.7
tt0030944,7.3,2928,7.4,7,7.1,7.6,6.8
tt0030947,6.8,580,7,7,6.7,7,5.4
tt0030958,6.6,190,6.8,7,6.6,7.4,6.4
tt0030968,6,186,6.3,6,5.7,6.6,5.5
tt0030973,6.9,347,7.2,7,6.7,7.6,6.1
tt0030981,6.2,323,6.2,6,6.1,6.4,6.2
tt0030983,6.2,188,6.3,6,6.1,6.4,6
tt0030985,5.9,131,6.1,6,5.8,5.8,5.7
tt0030989,6.7,977,6.3,7,6.6,6.9,6.5
tt0030990,6.3,191,6.5,6,6.2,6.9,6
tt0030993,7.9,21630,8,8,7.8,8.1,7.6
tt0030996,7,936,7,7,6.9,7.1,6.6
tt0030997,6.7,356,6.9,7,6.6,6.9,6.6
tt0031000,6.8,445,6.9,7,6.8,6.7,6.5
tt0031002,7.3,1148,7.4,7,7.2,7.4,6.8
tt0031012,6.2,280,7.6,8,6.2,6.1,5.4
tt0031014,6.1,129,6.1,6,6.1,6.6,6.1
tt0031020,6.9,1044,6.9,7,6.8,7.1,6.5
tt0031021,5.8,114,6,6,5.6,6.1,5.5
tt0031022,7.4,5820,7.7,8,7.4,7.6,7.2
tt0031033,6.3,1449,6.5,6,6.3,6.2,6.2
tt0031038,6.6,337,6.7,7,6.4,6.8,6.3
tt0031043,6.7,485,6.7,7,6.6,6.8,6.3
tt0031045,6,360,6.4,6,5.9,6.1,6.1
tt0031047,7.5,5954,7.5,8,7.4,7.8,7
tt0031051,6.4,162,6.5,6,6.4,6.4,6.1
tt0031054,6.3,266,6.3,6,6.1,7.2,6.1
tt0031055,6.3,437,6.5,6,6.3,6.5,6.1
tt0031058,7.6,739,7.9,8,7.5,7.5,6
tt0031060,6.9,5269,7,7,6.9,7.1,6.6
tt0031066,6.5,2161,6.6,7,6.4,6.7,6.3
tt0031067,7.6,3343,7.7,8,7.4,7.9,7
tt0031068,6.1,121,6.5,7,6.1,5.9,6.2
tt0031071,5.9,170,5.9,6,5.8,5.7,6.2
tt0031072,6.8,215,7.4,7,6.6,7.1,6.1
tt0031074,6.3,276,6.6,7,6.3,6.4,5.9
tt0031077,5.5,131,5.9,6,5.4,5.7,5.2
tt0031084,6.8,189,6.9,7,6.9,6.6,6.7
tt0031088,7.7,5152,7.8,8,7.6,7.6,7.3
tt0031089,6.4,218,6.5,6,6.2,6.6,6.1
tt0031092,6.6,102,7,7,6.5,5.9,5.5
tt0031102,6.8,614,6.8,7,6.7,6.7,6.5
tt0031103,6.1,275,6.3,6,6.1,6.5,6.2
tt0031104,6.4,340,6.5,6,6.3,6.9,6.5
tt0031106,6.9,280,7,7,6.7,8.1,6.6
tt0031107,6.8,272,6.9,7,6.6,7.9,6.6
tt0031108,6.9,280,7,7,6.7,8.2,6.5
tt0031117,6.5,164,6.4,6,6.4,6.5,5.9
tt0031120,5.7,147,5.8,6,5.7,5.6,5.6
tt0031121,5.8,177,6.2,6,5.6,5.8,5.7
tt0031122,5,144,5.3,5,5.1,4.5,4.5
tt0031124,6.1,322,6.3,6,6.1,6.4,6
tt0031125,6.3,399,6.4,6,6.3,6.9,6.3
tt0031126,4.7,145,5,5,4.8,4.5,4.3
tt0031133,6.4,356,6.4,6,6.4,6.3,6.1
tt0031137,6.2,226,6.2,6,6.2,6,5.9
tt0031143,7.2,2395,7.4,7,7.1,7.6,6.8
tt0031147,7.3,1485,7.8,8,7.2,7.6,6.3
tt0031148,6.8,1094,7.6,8,6.7,7.4,6.1
tt0031149,7.2,1197,7.8,8,7.1,7.4,6.3
tt0031158,6.9,150,7.2,7,6.8,7.5,4.9
tt0031161,6.1,156,6.5,6.5,6.1,6.5,5
tt0031166,5.1,208,5.2,5,5.2,5.1,4.9
tt0031169,6.5,146,6.7,7,6.6,6,6.2
tt0031173,6.7,1355,6.8,7,6.8,6.7,6.6
tt0031178,6.9,431,7.2,7,6.8,6.7,6.3
tt0031179,5.2,100,5.5,5.5,5,6.6,5.1
tt0031192,5.9,252,6,6,5.8,6.4,5.8
tt0031203,6.5,335,6.6,7,6.4,6.7,6.3
tt0031207,6.7,179,7.4,8,6.6,6.3,4.9
tt0031208,5.8,1007,5.9,6,5.8,5.7,5.6
tt0031210,7.6,9195,7.7,8,7.4,7.8,7.1
tt0031211,4.7,134,5.1,5,4.7,5,4.8
tt0031212,6.6,516,6.7,7,6.7,6.6,6.4
tt0031215,6.6,514,6.7,7,6.5,6.6,6.2
tt0031216,5.9,172,6.1,6,5.8,7.1,5.8
tt0031222,6.9,194,7,7,6.9,6.3,7
tt0031225,7.7,9344,7.7,8,7.7,7.7,7.6
tt0031229,3.5,239,3.9,3,3.5,4.1,3.6
tt0031230,6.3,284,7.5,8,6,7.2,5
tt0031235,7.1,4284,7.2,7,7.1,7.2,6.9
tt0031252,7.1,5180,7.2,7,7.1,7.2,6.6
tt0031259,6.9,516,7.1,7,6.8,7.2,6.9
tt0031260,7.3,2583,7.4,7,7.3,7.4,7
tt0031261,6.6,167,6.7,7,6.5,7,6.3
tt0031270,6,170,6.2,6,5.9,6.8,5.6
tt0031280,6,261,5.9,6,6,6.2,5.8
tt0031282,5.8,581,5.9,6,5.7,6.2,5.6
tt0031285,6,145,6.2,6,5.9,6.1,5.9
tt0031289,6,340,6.2,6,6,6.5,5.7
tt0031298,6.2,608,6.3,6,6.1,6.5,6.1
tt0031299,6.3,537,6.4,6,6.3,6.4,6.3
tt0031302,6.9,1170,7,7,6.7,7.1,6.7
tt0031309,7.7,565,7.8,8,7.7,7.7,6.6
tt0031311,7,556,7.3,7,6.8,7.2,6.2
tt0031314,7.1,1680,7.2,7,7,7.2,6.7
tt0031315,6.6,175,6.9,7,6.4,7.2,5.9
tt0031322,6.9,4330,7,7,6.9,6.7,6.6
tt0031325,5.2,129,5.2,5,5.3,5,5.2
tt0031334,7.5,5179,7.6,8,7.5,7.4,7.4
tt0031335,6,205,6.1,6,6,6.2,5.5
tt0031336,6.6,486,6.7,7,6.5,7.1,6.2
tt0031345,7,347,7.2,7,7,7.1,5.9
tt0031346,6.7,512,6.8,7,6.7,6.6,6.7
tt0031353,6.1,159,6.2,6,6.1,6.1,6.3
tt0031359,7.3,3408,7.4,8,7.3,7.4,6.8
tt0031370,6.6,236,6.8,7,6.6,7,6.6
tt0031373,7.1,243,7,7,7.2,7.8,5.2
tt0031377,6.9,1619,7,7,6.8,7,6.7
tt0031381,8.1,269664,8.1,8,8,8.5,8
tt0031383,6.8,355,7,7,6.7,7.1,6.5
tt0031385,7.9,9138,7.7,8,7.8,8,7.4
tt0031387,4.8,1163,5.1,5,4.8,4.9,4.7
tt0031389,6.6,180,6.6,7,6.6,6.2,6.4
tt0031391,6.7,110,6.8,7,6.6,7.2,6.4
tt0031392,6.7,486,6.9,7,6.7,6.6,6.6
tt0031394,6.8,456,7.3,7,6.7,7.2,6
tt0031397,6.7,3564,6.9,7,6.7,7,6.2
tt0031398,7.4,10329,7.6,8,7.4,7.2,7.2
tt0031400,7.1,231,7.4,8,6.9,7.9,4.2
tt0031403,6.7,310,6.8,7,6.7,6.9,6.4
tt0031406,5.3,121,5.6,5,5.3,5.2,4.3
tt0031407,6.4,124,6.6,7,6.4,6.4,5.6
tt0031409,6.5,254,6.5,7,6.5,6.8,6.3
tt0031412,6.5,243,6.9,7,6.6,6.7,6.7
tt0031417,6,166,6.1,6,6,5.4,5.9
tt0031433,6.6,327,6.6,7,6.6,6.9,6.1
tt0031438,6,139,6,6,5.9,7.2,5.5
tt0031440,6.4,345,6.6,7,6.3,6.7,6.3
tt0031442,6.6,523,6.8,7,6.5,6.8,6.3
tt0031448,7.5,8770,7.7,8,7.4,7.6,7.3
tt0031450,6.1,221,6.1,6,6.1,6.5,5.9
tt0031455,7.8,9689,7.8,8,7.8,7.8,7.7
tt0031466,6.4,539,6.5,6,6.3,6.5,6
tt0031470,5.2,680,5.2,5,5.2,5.1,5.2
tt0031473,6.6,1203,6.7,7,6.5,6.6,6.5
tt0031477,7.1,2440,7.3,7,7,7.4,6.5
tt0031478,5.7,155,5.9,6,5.7,6.9,5.6
tt0031482,5.8,151,5.8,6,5.8,5.7,5.6
tt0031489,6.7,170,7,7,6.5,7.3,5.8
tt0031490,6.9,147,7.2,7,6.8,7.1,5.5
tt0031491,6.7,2103,6.9,7,6.7,6.8,6.3
tt0031493,6.2,112,7,7,5.5,7.1,4.7
tt0031495,5.4,128,5.3,5.5,5.4,5.4,5.3
tt0031500,7,2385,7.1,7,7,7.2,6.9
tt0031503,7,411,7.1,7,7,6.6,6.5
tt0031505,6.3,8243,6.4,6,6.3,6.4,6.1
tt0031507,7,3691,7.1,7,7,6.9,6.9
tt0031514,7.8,6103,7.6,8,7.8,7.7,7.3
tt0031516,7.1,1812,7.4,7,6.9,7.2,6.6
tt0031517,7,343,7.1,7,7,7,6.4
tt0031526,5.9,135,6,6,6,5.8,5.9
tt0031530,6.5,129,6.7,7,6.6,5.8,6.3
tt0031532,5.4,118,5.4,5,5.2,5.7,5.5
tt0031533,5.9,124,6,6,6,5.5,6
tt0031536,6.4,911,6.6,6,6.4,6.5,6.5
tt0031547,6.5,178,6.5,6,6.6,6.3,6.3
tt0031548,6.8,150,6.9,7,6.7,6.8,6.5
tt0031549,6.2,469,6.2,6,6.2,6.2,5.9
tt0031557,7.1,111,7,7,7,7.8,6.1
tt0031564,6.4,189,6.8,7,6.4,6.2,5.2
tt0031565,6.3,144,6.8,7,6.1,6.8,5.9
tt0031566,6.9,401,6.9,7,6.9,6.8,7.2
tt0031572,6.7,379,7,7,6.6,6.9,6.5
tt0031575,5.7,490,6,6,5.7,5.5,5.8
tt0031580,7.2,5238,7.4,7,6.9,7.5,6.5
tt0031589,6.5,536,6.6,7,6.5,6.9,6.3
tt0031593,7.3,4003,7.4,8,7.2,7.6,6.6
tt0031595,6.2,407,6.2,6,6,6.6,6.4
tt0031599,4.6,105,4.9,5,4.2,6.3,4.4
tt0031600,6.7,134,6.7,7,6.7,6.4,6.2
tt0031602,6.4,3012,6.5,7,6.3,6.6,6.4
tt0031608,6.7,486,6.7,7,6.6,6.9,6.8
tt0031611,6.7,113,6.9,7,6.8,7,6.4
tt0031612,6.1,171,6.4,6,6.2,5.9,5.9
tt0031614,6.9,1295,6.9,7,6.8,7.1,6.6
tt0031619,7.1,1362,7.2,7,7.1,7.1,6.7
tt0031620,6.2,119,6.6,7,6.3,6,5.7
tt0031621,6.9,152,6.8,7,6.6,7.3,5.8
tt0031630,6.4,100,6.3,6.5,6.5,6.6,6.4
tt0031641,6.2,283,6.4,6,6.3,6,6.2
tt0031647,7.9,4139,7.8,8,7.8,8.2,7.5
tt0031648,3.6,156,3.8,3,3.4,3.8,4.2
tt0031650,6.4,596,6.7,7,6.4,6.6,6.2
tt0031657,6.3,481,6.3,6,6.3,6.5,6.1
tt0031668,5.3,157,5.2,5,5.2,5.8,4.5
tt0031676,6.8,526,6.8,7,6.7,7.1,6.4
tt0031677,7,605,6.9,7,7,7.3,6.7
tt0031678,6.5,1103,6.6,7,6.5,6.8,6.3
tt0031679,8.1,100206,8,8,8.1,8.2,8
tt0031680,6.1,632,6.2,6,6,6.8,5.6
tt0031704,6.4,626,6.5,6,6.3,7.2,6.2
tt0031708,7,611,7,7,6.9,7.2,6.6
tt0031709,6.7,960,6.8,7,6.6,7,6.3
tt0031710,6.9,521,7,7,6.8,7.5,6.3
tt0031712,6,261,6.1,6,6.1,5.8,6.3
tt0031716,7.1,357,7.2,7,7,7.8,7
tt0031718,5.8,366,6,6,5.8,6.4,5.6
tt0031721,6.2,332,6.2,6,6.2,6.2,5.9
tt0031722,6,269,6.2,6,6,6.6,5.8
tt0031725,7.9,17624,7.9,8,7.9,8,7.7
tt0031737,6.5,246,6.5,7,6.5,6.7,6.7
tt0031742,7.9,5120,7.6,8,7.9,7.8,7.5
tt0031743,6,122,6,6,5.9,5.8,5.9
tt0031747,6.4,1861,6.5,7,6.4,6.5,6.3
tt0031750,7.6,2929,7.8,8,7.4,7.8,7
tt0031754,7.7,1704,8,8,7.6,8.1,7.1
tt0031756,5.6,181,5.9,6,5.6,5.2,5.5
tt0031757,7,114,7,7,7,6.7,7.2
tt0031761,6.2,135,6.3,6,6.2,6.8,6.2
tt0031762,7.7,11343,7.7,8,7.7,7.5,7.5
tt0031765,6.8,147,7.2,7,6.9,7,5.6
tt0031774,5.8,187,5.7,6,5.8,5.7,5.5
tt0031777,6.2,150,6.2,6,6.1,6.5,5.9
tt0031796,4.7,770,4.8,5,4.6,4.9,4.8
tt0031800,6.8,161,7,7,6.8,7.2,6
tt0031804,6.9,128,7,7,6.6,7.8,6.3
tt0031825,6,190,6,6,6,6.3,6.1
tt0031826,7.1,4672,7.3,7,7,7.3,6.7
tt0031828,6.7,338,6.8,7,6.6,7.3,6.5
tt0031831,6.6,676,6.7,7,6.5,6.8,6.2
tt0031835,6.9,1720,7,7,6.8,7.2,6.6
tt0031842,6.6,767,6.7,7,6.6,6.5,6.6
tt0031845,6.1,477,6.1,6,5.8,6.3,5.8
tt0031851,5.7,1753,5.8,6,5.7,5.8,5.5
tt0031867,8,11705,7.8,8,8,8,7.7
tt0031877,6.8,520,7.1,7,6.7,6.2,6.7
tt0031880,5.5,175,5.6,6,5.5,6.2,5.7
tt0031885,8.1,24783,7.9,8,8.1,7.8,7.5
tt0031890,6.3,824,6.4,6,6.3,6.6,6
tt0031891,6.4,749,6.6,7,6.4,6.6,6.2
tt0031894,7.1,259,7.3,7,7.1,7.2,6.6
tt0031907,6.4,368,6.7,7,6.1,6,6.3
tt0031908,5.6,213,5.8,6,5.9,4.9,5.7
tt0031909,6.4,331,6.4,6,6.3,6.6,6
tt0031917,6.1,146,6,6,6,5.9,5.6
tt0031919,6.4,134,6.4,6,6.4,6.4,6.8
tt0031925,7,115,7.1,7,6.7,8.1,5.7
tt0031937,5.7,156,5.8,6,5.9,5.5,5.6
tt0031946,6.3,186,6.4,6,6.3,6.2,6.4
tt0031950,6.8,221,6.9,7,6.8,7,6.3
tt0031951,7.1,8319,7.2,7,7.1,7.1,6.8
tt0031955,5.9,131,6.2,6,5.6,6.2,5.5
tt0031968,6.9,1792,7,7,6.9,7.1,6.4
tt0031971,7.9,39356,7.8,8,7.9,7.7,7.8
tt0031972,6.4,266,6.6,7,6.3,6.9,6.1
tt0031973,7,1186,7.2,7,7,6.9,7
tt0031976,7,826,7.2,7,7.1,6.8,6.5
tt0031981,7,914,7.1,7,6.9,6.9,6.5
tt0031983,6.9,2124,7.1,7,6.8,7.2,6.7
tt0031988,6.4,259,6.5,7,6.2,6.5,6.3
tt0031995,6.6,713,6.8,7,6.5,6.8,6.3
tt0031996,6.6,120,6.7,7,6.5,6.6,6.4
tt0031999,5.7,128,5.8,6,5.5,6.1,5.2
tt0032004,6.2,152,6.4,6.5,6.1,6.7,6.1
tt0032007,6.6,2984,7.4,7,6.6,6.9,6.3
tt0032010,6.6,296,6.7,7,6.5,6.7,6.7
tt0032012,6.6,156,7.1,7,6.4,7.6,6.6
tt0032015,6.2,207,6.4,6,6,6.8,5.8
tt0032017,6,147,6.1,6,6,5.8,6
tt0032018,6.4,359,6.6,6,6.1,6.7,6
tt0032019,6.1,113,6.2,6,5.9,7.2,5.5
tt0032022,6.9,1840,7.2,7,6.8,7,6.5
tt0032023,6.8,374,7.3,7,6.7,7.3,6
tt0032028,6,457,6,6,6.1,5.6,5.9
tt0032030,6.8,281,7.3,7,6.5,7.1,5.5
tt0032032,6,235,6.2,6,5.8,7,6.1
tt0032043,6.6,982,6.8,7,6.6,6.8,6.6
tt0032044,6.3,271,6.4,6,6.3,6.8,6.3
tt0032045,6.4,324,6.5,6,6.3,6.5,6.5
tt0032047,3.3,275,3.5,3,3.3,2.8,3.6
tt0032049,6.7,1640,6.8,7,6.7,6.8,6.7
tt0032050,6.5,200,6.9,7,6.5,6.7,6.6
tt0032059,6.8,143,6.8,7,6.9,6,6.2
tt0032065,5.7,173,5.8,6,5.5,5.8,6
tt0032080,7.1,2401,7.2,7,7.1,7.1,6.9
tt0032086,6.9,184,7,7,6.8,7.3,6.3
tt0032104,6.2,111,6.5,6,6.2,5.4,6
tt0032105,6.8,101,7.3,7,6.9,6.1,4.2
tt0032114,5.6,175,5.5,6,5.4,6.1,5.7
tt0032115,7.1,258,7.4,8,7,7.3,6.6
tt0032124,6.9,414,7.1,7,7,6.8,6.5
tt0032125,6.9,300,7.6,8,6.9,6.5,5.3
tt0032128,6.3,165,6.5,6,6.4,6.1,6.3
tt0032130,6,250,6.4,6,6,6,6
tt0032135,6.6,174,6.5,7,6.6,6.5,6.3
tt0032138,8,357418,8,8,8,8.1,8.2
tt0032142,6.1,185,6.3,6,5.9,6.1,5.8
tt0032143,7.8,11776,8.1,8,7.6,8.2,7
tt0032145,7.6,15205,7.7,8,7.6,7.7,7.2
tt0032146,6.3,270,6.4,6,6.3,6,6
tt0032149,6.4,160,6.4,6,6.4,6.5,6
tt0032152,7.1,1444,7.3,7,7.1,7,6.8
tt0032153,6.3,782,6.4,6,6.3,6.2,6.3
tt0032155,7.6,6896,7.6,8,7.6,7.4,7.3
tt0032156,7.9,2844,7.8,8,7.9,7.6,7.2
tt0032157,6.3,118,6.6,7,6.2,6.8,6.3
tt0032158,6.1,510,6.2,6,6,6.7,5.7
tt0032162,6.7,156,6.9,7,6.5,7.6,5.9
tt0032164,7.2,352,7.4,8,7,7.8,5.8
tt0032176,6.8,505,7.1,7,6.7,7.1,6.5
tt0032178,6.6,193,6.8,7,6.6,5.5,6.6
tt0032179,6.1,806,6.3,6,6.1,6.3,5.9
tt0032181,7.3,1565,7.5,7,7.3,7.3,6.7
tt0032184,7.1,103,7.2,7,6.9,7.5,6.1
tt0032186,8.2,955,8.4,9,8.2,8.1,6.3
tt0032194,7.5,4034,7.8,8,7.3,7.8,6.8
tt0032198,5.2,131,5.4,5,5.2,4.6,5
tt0032205,6.4,224,6.6,7,6.2,6.9,5.9
tt0032206,6.8,714,6.9,7,6.7,7.1,6.4
tt0032207,5.7,200,5.6,6,5.6,5.9,6
tt0032209,6.6,835,6.7,7,6.6,6.5,6.5
tt0032211,6.4,122,6.7,6.5,6.2,6.8,6.1
tt0032215,4.6,1488,4.7,5,4.6,4.7,4.2
tt0032220,6.8,650,7.1,7,6.7,7.4,6.6
tt0032221,6.8,1049,7,7,6.8,6.8,6.7
tt0032225,6.1,160,6.5,7,6.2,5.5,7.2
tt0032234,7.2,6342,7.4,8,7.2,7,7.1
tt0032245,6.1,897,6.2,6,6.1,6.6,6.2
tt0032247,6.6,1266,6.8,7,6.6,7,6.2
tt0032252,5.8,104,5.6,6,5.7,6,5.6
tt0032254,6.7,186,7.8,8,6.4,6.9,5.5
tt0032255,6.4,149,7.1,7,6.4,5.6,5.1
tt0032256,5.9,405,6.3,6,5.9,6,5.7
tt0032258,6.3,1831,6.5,6,6.3,6.5,6.3
tt0032261,7,232,7,7,6.8,8.2,6.4
tt0032262,6.8,213,6.9,7,6.6,7.7,6.5
tt0032263,6.8,342,6.9,7,6.6,7.6,6.5
tt0032264,6.5,1424,6.7,7,6.1,7,6
tt0032273,7.1,2874,7.1,7,7.1,7,6.7
tt0032277,5.8,527,7.3,8,5.8,6,5.7
tt0032281,6.4,915,6.5,7,6.3,6.2,6.2
tt0032283,6,788,6.2,6,6,6.4,5.9
tt0032284,7.4,1967,7.5,8,7.3,7.5,6.6
tt0032285,7,2222,7.1,7,6.9,7.2,6.8
tt0032286,5.4,218,5.5,6,5.3,5.7,5.9
tt0032289,6.9,258,7.3,7,6.8,6.7,6.6
tt0032290,6.9,715,7.5,8,6.7,7.9,6.1
tt0032299,5.9,288,5.9,6,5.8,6.3,5.8
tt0032304,5.6,218,5.5,6,5.7,4.4,5.5
tt0032305,6.4,106,6.7,7,6.4,6.7,6.1
tt0032312,6.2,229,6.5,6,6.1,6.8,5.9
tt0032313,6.4,211,6.6,7,6.4,6.9,6.5
tt0032315,6.8,500,6.8,7,6.7,7.1,6.6
tt0032321,6.3,226,6.4,6,6.3,6.1,6.5
tt0032323,5.9,126,6.1,6,5.9,6.4,5.9
tt0032324,7.3,1375,7.9,8,7.1,7.7,6.2
tt0032325,7.3,1184,7.9,8,7.2,7.6,6
tt0032326,7.3,1129,7.9,8,7.2,7.7,6.1
tt0032333,6.2,144,6.5,7,6,6.7,5.9
tt0032338,7.5,2978,7.5,8,7.5,7.3,6.9
tt0032339,7.4,3290,7.4,7,7.3,7.2,6.9
tt0032341,6.3,128,6.4,6,6.2,7.5,6
tt0032342,7.3,1974,7.4,7,7.2,7.5,6.9
tt0032346,6,204,6.3,6,5.9,6.8,5.9
tt0032349,6.6,1210,6.6,7,6.6,6.4,6.5
tt0032353,6.3,382,6.5,6,6.2,6.7,6.3
tt0032354,6.2,183,6.3,6,6.2,5.9,6.1
tt0032356,6.9,944,7.1,7,6.9,7.1,6.5
tt0032359,6.3,171,6.5,6,6.3,6.6,6.6
tt0032366,6.2,378,6.4,6,6.2,6.6,6.1
tt0032369,5.7,185,5.7,6,5.6,5.7,5.6
tt0032373,6,148,6,6,5.8,6.3,5.9
tt0032376,6.7,1754,6.8,7,6.6,6.8,6.4
tt0032383,6.8,2189,6.9,7,6.8,6.9,6.8
tt0032384,6.6,215,6.9,7,6.6,7,6.4
tt0032390,5.5,2385,5.7,6,5.5,5.9,5
tt0032391,6.5,475,6.6,7,6.5,6.7,6.6
tt0032396,7,504,7.1,7,6.9,7.4,6.8
tt0032397,7,736,7.1,7,6.9,7.2,6.7
tt0032404,5.5,915,5.7,6,5.5,6.2,5.5
tt0032406,5.6,364,5.9,6,5.6,5.8,6
tt0032410,6.5,888,6.7,7,6.4,6.7,6.2
tt0032412,6.4,2048,6.5,7,6.4,6.6,6.3
tt0032413,7.4,1325,7.6,8,7.4,7.4,6.9
tt0032414,6.4,275,6.6,7,6.4,6.8,6.1
tt0032415,6.1,262,6.2,6,6.1,6.4,5.8
tt0032416,6.1,389,6.3,6,5.9,6.7,5.9
tt0032420,6.9,252,7.4,8,6.7,7.3,5.3
tt0032422,6.3,218,6.4,6,6.2,6.7,6.4
tt0032423,6.7,130,6.8,7,6.8,7.7,6.2
tt0032424,6.3,347,6.4,6,6.2,6.7,5.8
tt0032428,5.8,196,6.1,6,5.8,5.7,5.4
tt0032429,6.2,238,6.3,7,6.2,6.2,6.3
tt0032432,7.1,1435,7.2,7,7.1,7.2,6.6
tt0032438,6.3,115,6.3,6,5.9,7.3,5.6
tt0032447,7,755,7.2,7,6.9,7.4,6.6
tt0032455,7.8,83242,7.8,8,7.7,7.8,7.6
tt0032457,5.5,924,5.6,6,5.4,6.1,5.5
tt0032467,6.7,1645,6.9,7,6.6,6.7,6.6
tt0032472,6.2,122,6.5,6,6.1,6.3,5.7
tt0032473,6.1,122,6.1,6,6,6.3,5.3
tt0032475,6.7,1166,7.3,7,6.7,6.4,6.3
tt0032476,5.7,202,6,6,5.6,6.1,6
tt0032477,6.3,583,6.4,6,6.2,6.8,6
tt0032481,6.6,274,6.8,7,6.6,6.8,6.4
tt0032484,7.5,16886,7.6,8,7.5,7.6,7.4
tt0032487,6.8,224,6.9,7,6.4,7.7,6.3
tt0032503,6.5,168,6.6,6,6.4,6.9,5.9
tt0032505,6.1,159,6.2,6,6.1,5.8,5.9
tt0032511,5.6,137,5.4,6,5.5,5.3,5.7
tt0032520,7.2,2799,7.4,7,7.1,7.5,6.8
tt0032521,6.1,188,6.1,6,6,6.2,6
tt0032530,6.1,130,6.1,6,5.7,6.7,6.3
tt0032536,6.9,4864,7,7,6.9,6.9,6.6
tt0032539,6.4,325,6.5,6,6.4,6.6,6.3
tt0032550,6.3,152,6.5,6,6,6.9,6.2
tt0032551,8,82317,7.9,8,8.1,7.9,8.1
tt0032553,8.5,186639,8.3,9,8.4,8.5,8.1
tt0032554,7.4,3120,7.5,8,7.4,7.4,6.9
tt0032556,6.3,164,6.9,7,6.1,6.4,6.6
tt0032557,6.3,126,6.4,6.5,6.4,4.4,6.2
tt0032558,5.9,268,6.2,6,5.8,5.9,6.3
tt0032559,6.5,300,7.3,8,6.3,6.9,5.3
tt0032566,6.3,265,6.5,7,6.3,7,5.7
tt0032571,6.3,530,6.4,6,6.1,6.8,6.2
tt0032575,6.2,147,6.4,6,6,6.3,5.6
tt0032592,6.8,132,6.7,7,6.7,7.5,6.1
tt0032596,6.8,316,7,7,6.7,6.7,6.3
tt0032599,7.9,49565,7.9,8,7.9,7.9,7.7
tt0032609,6.5,345,6.6,7,6.3,7.4,6.2
tt0032610,7,883,7.1,7,7,7.4,6.7
tt0032612,6.2,975,6.2,6,6.2,6.3,5.9
tt0032613,6.4,311,6.8,7,6.3,6.6,6.6
tt0032614,5.9,148,6.1,6,5.7,6.3,6
tt0032617,7.5,2703,7.6,8,7.4,7.7,6.9
tt0032620,6.8,177,7,7,6.7,6.9,6.8
tt0032624,6.2,129,6.2,6,6,6.8,5.6
tt0032635,6.5,3126,6.6,7,6.5,6.5,6.4
tt0032636,6.8,1254,6.8,7,6.7,6.9,6.7
tt0032637,6.1,1926,6.3,6,6,6.7,6.1
tt0032638,6.4,498,6.7,7,6.1,6.7,6.2
tt0032641,5.9,356,6.1,6,5.9,6.1,6
tt0032643,6.7,919,6.8,7,6.6,6.9,6.6
tt0032644,6.6,435,6.8,7,6.5,6.7,6.2
tt0032651,7,1048,7.1,7,6.9,7,6.8
tt0032653,5.2,2808,7.3,9,5.2,4.4,4.9
tt0032655,6.1,373,6.4,6,6.2,6,5.7
tt0032670,6.3,378,6.4,6,6.3,6.5,6.1
tt0032671,7,2934,7.1,7,6.9,7.3,6.6
tt0032672,6.4,222,6.7,7,6.5,6.6,6.4
tt0032676,6.8,1654,6.9,7,6.7,6.8,6.4
tt0032677,5.2,138,4.7,5,5.2,5.7,5.6
tt0032686,6.4,575,6.5,6,6.2,6.8,6.2
tt0032687,6.3,274,6.4,6,6.1,6.5,6.2
tt0032690,5.8,130,6.1,6,5.9,6.1,5.5
tt0032699,6.7,235,6.8,7,6.7,7,5.8
tt0032701,7.6,10663,7.7,8,7.6,7.7,7.4
tt0032703,5,362,5.2,5,5,5,4.2
tt0032710,6.6,365,6.7,7,6.4,6.9,6.2
tt0032717,5.7,272,5.8,6,5.7,5.7,5.4
tt0032718,6.4,477,6.8,7,6.2,6.7,5.9
tt0032719,6.6,164,6.7,7,6.6,6.5,6.3
tt0032725,6.4,276,6.6,7,6.4,6.2,6.3
tt0032726,6.5,282,6.6,7,6.5,6.5,6.3
tt0032728,7,3524,7.1,7,7,6.9,6.5
tt0032733,6.5,729,6.6,7,6.4,6.7,6.2
tt0032741,5.2,184,5.4,5,5,5.7,4.9
tt0032742,6.4,251,6.7,7,6.4,6.7,6.3
tt0032746,7,364,7.1,7,6.9,7.1,6.6
tt0032747,6.5,249,6.6,7,6.4,6.8,6.3
tt0032753,6.7,550,6.7,7,6.6,7,6.5
tt0032762,7.5,8833,7.6,8,7.5,7.7,7.4
tt0032763,5.4,112,5.6,5,5.4,5.8,5.2
tt0032779,6.2,180,6.4,6,6.3,6.1,5.9
tt0032782,4.2,121,4.7,5,4.2,4.3,5
tt0032786,6.2,184,6.5,6,6.2,5.8,6.1
tt0032788,6.7,352,6.9,7,6.6,7,6.8
tt0032790,5,126,5.3,5,5.1,5.4,4.9
tt0032796,5.7,147,6,6,5.8,5.4,5.7
